Date,Open,High,Low,Close,Adj Close,Volume,SMA,MACD,RSI,ADX,R%,ADI,AI,CCI
1998-10-06,100.75,101.28125,97.53125,98.59375,64.26704406738281,12621000,102.37946428571429,-1.344671857999998,40.23066226324185,29.243344666301333,-78.88563049853373,196557231.1950283,-64.28571428571428,-105.64216778025215
1998-10-07,98.625,100.03125,95.75,97.125,63.30966567993164,14348500,102.03125,-1.588393681687478,37.69962029236254,29.73981818136392,-87.77777777777777,191425285.93955386,-71.42857142857143,-124.03100775193823
1998-10-08,94.5625,96.75,92.21875,96.59375,62.9633674621582,20625000,101.63839285714286,-1.8036213933322358,36.79784101611183,30.891686189963686,-70.40169133192389,210627872.1464504,-78.57142857142857,-149.71781305114686
1998-10-09,97.0,98.78125,94.0625,98.53125,64.22630310058594,12708500,101.38839285714286,-1.7971345988278955,42.225664150491504,31.066898837409266,-57.293868921775896,221989776.11996034,-78.57142857142858,-86.89227836034327
1998-10-12,100.625,101.4375,99.6875,99.96875,65.16331481933594,9508500,101.18080357142857,-1.6568998213806054,45.93551675891072,30.202358428135614,-47.56871035940804,215537579.6913889,-78.57142857142857,-14.256852234640329
1998-10-13,99.5625,100.40625,98.75,99.625,64.93922424316406,6256800,100.65401785714286,-1.5555688724246863,45.188265081825755,29.627508586529466,-49.25053533190578,215891738.18195495,-57.14285714285714,-24.28706780362192
1998-10-14,98.9375,101.8125,98.84375,100.5625,65.55033111572266,8176900,100.38169642857143,-1.3836649224173385,47.68766444630638,28.571880329876688,-40.79822616407982,217182827.65563917,-57.142857142857146,4.70363946056566
1998-10-15,100.125,107.25,99.9375,105.96875,69.07435607910156,20541100,100.50446428571429,-0.8019462730108131,59.23245788067453,27.106084244233568,-8.523908523908524,230525764.40777594,35.71428571428571,119.8660541660869
1998-10-16,106.125,106.75,105.0,106.0,69.0947265625,16573900,100.5625,-0.3345519320454713,59.28838712416613,25.744987878993527,-8.316008316008316,232893464.40777594,42.85714285714286,159.2606022148699
1998-10-19,105.6875,106.8125,105.5,106.375,69.3391342163086,7915900,100.66517857142857,0.06536730297916904,59.99759965089527,24.49852339004516,-5.8212058212058215,235532097.74110928,50.0,156.4270994332812
1998-10-20,107.5625,108.796875,106.09375,107.0,69.74658203125,14611600,101.04017857142857,0.4278069622950227,61.210447417829165,23.885482165812363,-10.838831291234685,230717871.1515139,57.142857142857146,146.76839679526148
1998-10-21,106.875,107.625,105.875,106.625,69.50214385986328,9178400,101.59821428571429,0.6769798354080621,60.03431629170784,23.235338064412137,-13.100848256361923,229406671.1515139,57.142857142857146,104.95450365049746
1998-10-22,106.78125,108.46875,106.15625,108.21875,70.5409927368164,8277500,102.13392857142857,0.9916226296087984,63.264927560939896,22.86902023487676,-3.4872761545711595,235894441.42178416,71.42857142857143,99.45786779679663
1998-10-23,107.96875,108.0,106.78125,106.84375,69.6446762084961,6237200,102.71651785714286,1.117150486836053,58.845387570502645,22.52886796459391,-11.7813383600377,230296954.242297,71.42857142857143,78.82626921285505
1998-10-26,107.71875,108.46875,106.78125,107.625,70.15394592285156,5838600,103.36160714285714,1.2650894007681046,60.53243168019591,22.356396031609915,-7.0688030160226205,230296954.242297,71.42857142857142,74.88869569798987
1998-10-27,108.4375,108.96875,106.28125,107.0,69.74658203125,10089700,104.06696428571429,1.3167214341819005,58.46753936105412,22.19624352241049,-11.753731343283581,225604070.52136678,71.42857142857143,64.37897856236181
1998-10-28,106.5625,107.53125,106.03125,106.8125,69.62431335449219,5650600,104.796875,1.3272112445866355,57.830201190248545,21.919391875552684,-14.465408805031446,225839512.18803343,64.28571428571429,47.74223702275625
1998-10-29,107.09375,109.4375,106.625,109.40625,71.3150405883789,9625600,105.57366071428571,1.5272136744526108,63.72155729318089,22.299672430170915,-0.29239766081871343,235251209.96581122,85.71428571428572,84.04622081982052
1998-10-30,110.125,110.90625,109.5,110.0,71.70204162597656,9872800,106.29017857142857,1.713871262815374,64.92941815356502,23.084717223273618,-7.455012853470437,232399067.743589,92.85714285714286,131.47896169143826
1998-11-02,110.8125,111.875,110.1875,111.875,72.92427062988281,6501400,107.16517857142857,1.990154316229905,68.4964729735344,24.079309700910667,-0.0,238900467.743589,92.85714285714286,178.45653549837385
1998-11-03,111.59375,111.8125,110.75,111.0625,72.39464569091797,6866000,107.91517857142857,2.119120761882556,65.39261187643007,25.0028598587165,-6.806282722513089,236073291.27300078,85.71428571428572,158.87720835158433
1998-11-04,112.46875,113.09375,111.09375,112.25,73.16871643066406,8233600,108.36383928571429,2.290742669309765,67.69658514102393,26.214858213790396,-10.424710424710424,237359791.27300078,92.85714285714286,152.0229819981344
1998-11-05,111.53125,113.9375,111.125,113.78125,74.16683197021484,6841500,108.91964285714286,2.5212499452791235,70.43029702349278,27.559585004063752,-1.8518518518518519,243441124.60633412,92.85714285714286,140.69192751235605
1998-11-06,113.46875,114.5625,113.3125,114.125,74.39090728759766,5224800,109.47321428571429,2.700536273229133,71.02313630465598,28.967234526129857,-5.0359712230215825,245008564.60633412,85.71428571428572,138.65988367485983
1998-11-09,113.9375,114.25,112.5,113.3125,73.861328125,6188700,109.92410714285714,2.74541261252638,67.57456949820795,29.709956962509573,-14.388489208633093,244566514.60633412,85.71428571428572,100.25062656641595
1998-11-10,113.0,113.9375,112.25,113.0,73.6575927734375,14015200,110.37946428571429,2.724356609268952,66.24231969426,30.225739449564855,-18.315018315018314,243009270.16188967,49.99999999999999,80.53435114503829
1998-11-11,113.8125,114.0,111.890625,112.25,73.16871643066406,10922400,110.66741071428571,2.616983881824879,63.03051479181885,30.447154039421196,-27.106227106227106,235808576.82855633,50.0,61.859857149526455
1998-11-12,112.3125,113.125,111.6875,112.125,73.08721923828125,5457400,111.04464285714286,2.49306526195474,62.48672032004947,30.502533062313283,-28.571428571428573,233673072.48073024,50.0,43.75113274473745
1998-11-13,112.21875,113.21875,112.125,113.21875,73.80017852783203,5524600,111.44419642857143,2.4548177362792245,65.30715824401527,30.59217396577453,-15.750915750915752,239197672.48073024,50.00000000000001,55.769418852571555
1998-11-16,114.21875,114.359375,112.890625,114.0625,74.35012817382812,6023700,111.94866071428571,2.464184287544498,67.34672824969766,31.126304711234148,-5.86080586080586,242786259.7147728,50.0,83.71627472811731
1998-11-17,113.65625,115.625,113.0,114.0625,74.35012817382812,9058900,112.46651785714286,2.4434408814127835,67.34672824969766,32.06256904902616,-17.36111111111111,241060754.952868,42.85714285714286,106.6018378089045
1998-11-18,114.3125,115.0,113.5,114.75,74.79830169677734,4567700,112.84821428571429,2.4541867497550385,69.06531973716815,32.93195736269017,-14.285714285714286,244105888.28620136,92.85714285714286,117.03182055294724
1998-11-19,115.28125,115.90625,114.625,115.75,75.45011138916016,5249300,113.25892857142857,2.5144100169775356,71.42144412124165,34.043352487025224,-2.73224043715847,248074871.21303064,85.71428571428572,166.6435799761436
1998-11-20,116.359375,116.75,115.84375,116.625,76.02046966552734,5562000,113.59821428571429,2.602739813041012,73.33518812414992,35.33697055720334,-2.0833333333333335,252102526.38544443,92.85714285714286,186.10178686467853
1998-11-23,117.46875,119.625,117.15625,119.375,77.81304168701172,7151300,114.19196428571429,2.8616564360190466,78.26206004370273,37.24538194092135,-2.93040293040293,257805461.82848242,50.0,241.47832150621488
1998-11-24,119.0,119.65625,118.453125,118.625,77.32415008544922,5323700,114.64732142857143,2.972070810876261,74.23353433476147,39.02402756012498,-12.087912087912088,254002818.97133955,50.00000000000001,179.78166981357387
1998-11-25,118.9375,119.1875,118.21875,118.625,77.32415008544922,4393500,114.99330357142857,3.0247080468940055,74.23353433476147,40.45391039490329,-12.941176470588236,253294189.9390815,49.99999999999999,129.46021635275474
1998-11-27,119.46875,119.71875,119.015625,119.5,77.89452362060547,4557900,115.37723214285714,3.1012790090515807,75.91127501117215,41.91226484761586,-2.7237354085603114,255016063.27241483,71.42857142857143,121.88362592469926
1998-11-30,119.015625,119.375,116.125,116.125,75.694580078125,8705400,115.578125,2.8566975234593457,59.750507323021004,40.88378727455228,-44.747081712062254,246310663.27241483,71.42857142857143,47.93260430844314
1998-12-01,116.125,118.03125,115.21875,117.625,76.67234802246094,8950600,115.90848214285714,2.7521770145371107,63.47251790228398,39.33284234253141,-26.070038910505836,252675534.38352594,71.42857142857142,33.588913500312636
1998-12-02,117.21875,117.90625,116.0,117.28125,76.44827270507812,7495500,116.26785714285714,2.6115022338768057,62.056270917967225,37.89267919136917,-30.35019455252918,255255952.4163128,71.42857142857143,29.78037548707044
1998-12-03,117.25,118.3125,115.09375,115.34375,75.18531036376953,12145300,116.49776785714286,2.316967836107324,54.654091033850484,35.95502349174285,-57.61316872427984,244997300.96000212,64.28571428571429,-7.9175864606328545
1998-12-04,116.625,118.5,116.5,118.375,77.16120147705078,10339500,116.86607142857143,2.3016121929989595,62.24237184154515,34.25438670447304,-19.679633867276888,254044363.46000212,57.14285714285715,44.72811192845841
1998-12-07,118.0625,119.46875,118.0,118.9375,77.52783203125,4290000,117.21428571428571,2.308224014575032,63.46419789745595,33.17261937214237,-11.627906976744185,255230959.20468298,50.0,81.53903070662219
1998-12-08,118.53125,119.75,117.5,118.40625,77.18158721923828,10102600,117.52455357142857,2.244720752110993,61.441966342047635,31.80911110467239,-21.5,253266564.76023853,42.85714285714286,58.8855116514691
1998-12-09,118.6875,118.96875,117.875,118.625,77.32415008544922,5327900,117.80133928571429,2.186836762976924,61.979192591635645,30.542996284878836,-21.951219512195124,255245499.04595283,-28.571428571428577,46.78146781467885
1998-12-10,118.84375,118.84375,116.71875,116.890625,76.19364929199219,5966600,117.8828125,1.9782101417126228,55.38971339724963,28.538858590346734,-61.40939597315436,250244084.3400705,-28.571428571428577,-31.94736105277829
1998-12-11,116.4375,117.34375,115.5625,117.125,76.3464126586914,8198200,117.91852678571429,1.8109091120415854,56.069425531185544,27.045253754557564,-56.375838926174495,256428691.35761434,-28.57142857142857,-96.26449119793904
1998-12-14,116.15625,116.40625,113.75,113.75,74.14647674560547,9521400,117.51674107142857,1.3899648966350213,45.35313463555699,26.60053292185856,-100.0,246907291.35761434,-78.57142857142857,-195.06710192237853
1998-12-15,114.6875,116.75,114.53125,116.6875,76.06121826171875,9631500,117.37834821428571,1.2786557261981528,53.65555720665099,25.943007803786056,-51.041666666666664,255996171.6393045,-78.57142857142858,-93.04452466907365
1998-12-16,117.125,117.125,115.75,116.53125,75.9593734741211,7260000,117.22879464285714,1.164411723990355,53.19262453535821,25.06226018665034,-53.645833333333336,256986171.6393045,-78.57142857142857,-54.11283376399692
1998-12-17,117.21875,118.59375,117.03125,118.390625,77.17134857177734,6914700,117.14955357142857,1.2099608764031586,57.85281185072086,23.2734638613718,-22.65625,262103049.6393045,-35.714285714285715,63.4463276836152
1998-12-18,118.3125,119.125,117.875,118.5,77.49929809570312,4802400,117.31919642857143,1.2405838775653137,58.11696934999265,21.92784269740764,-20.833333333333332,262103049.6393045,-35.714285714285715,85.07157464212604
1998-12-21,119.25,121.34375,119.0,120.15625,78.5824966430664,8580700,117.5,1.382561056509246,62.00080824309312,21.81737180711964,-15.637860082304528,261988640.30597115,35.71428571428571,158.65872490624332
1998-12-22,120.40625,121.21875,119.1875,120.6875,78.92992401123047,5461100,117.74330357142857,1.5204199738412996,63.18021099679185,21.71479169470935,-8.641975308641975,264593164.92135575,42.85714285714286,138.98456971631728
1998-12-23,121.1875,123.21875,120.8125,123.21875,80.5853500366211,7791000,118.30580357142857,1.8130254506816073,68.23855952670712,22.464255257855466,-0.0,272384164.9213557,50.0,195.95127809229768
1998-12-24,123.15625,123.25,122.5,122.6875,80.23793029785156,1507100,118.61383928571429,1.9792345798222186,66.18349373814937,23.172258267107498,-5.921052631578948,271630614.9213557,50.00000000000001,167.2764227642281
1998-12-28,123.25,123.3125,122.0,122.375,80.03353881835938,4203600,118.859375,2.0619712527407046,64.94448626295141,23.440228504928964,-9.803921568627452,269829072.06421286,49.99999999999999,122.534480970652
1998-12-29,122.71875,124.484375,122.125,124.3125,81.30070495605469,3935800,119.28125,2.257853589041602,68.83946838454764,24.18061189604497,-1.6011644832605532,273191444.2496433,71.42857142857143,122.94181097312138
1998-12-30,123.9375,124.75,123.03125,123.3125,80.64668273925781,6810700,119.61607142857143,2.3058200509406674,64.83537557205835,24.974358235627395,-13.068181818181818,268609700.6132797,71.42857142857143,102.63386926847147
1998-12-31,123.3125,123.9375,122.46875,123.3125,80.64668273925781,6790500,120.07477678571429,2.3171234606799658,64.83537557205835,25.24031546768602,-13.068181818181818,269621051.6771095,71.42857142857142,79.4597016836311
1999-01-04,123.375,125.21875,121.71875,123.03125,80.46273803710938,9450400,120.49665178571429,2.277137545681626,63.628178928314746,26.03124646751205,-19.07356948228883,267258451.67710948,71.42857142857143,72.23146607506014
1999-01-05,122.9375,124.875,122.9375,124.4375,81.38243865966797,8031000,121.26004464285714,2.3320387513589225,66.94247298222808,26.76568239592194,-7.309941520467836,271662548.451303,85.71428571428572,81.90850243654066
1999-01-06,125.8125,127.75,125.75,127.4375,83.34445190429688,7737700,122.02790178571429,2.587792815620517,72.66500676411829,28.437074081211865,-2.6041666666666665,276982217.201303,92.85714285714286,150.03593637698827
1999-01-07,126.375,127.21875,125.78125,126.8125,82.9356689453125,5504900,122.76227678571429,2.708821865220102,69.94832499240857,29.989080646123938,-8.746355685131196,279375651.9839117,85.71428571428572,137.58422350041064
1999-01-08,128.1875,128.5,125.96875,127.75,83.5488052368164,6224400,123.43080357142857,2.8475617546189795,71.6598808036416,31.789947389758474,-7.0588235294117645,281911518.6505784,92.85714285714286,150.33475349969547
1999-01-11,127.6875,127.6875,125.21875,126.53125,82.75173950195312,7578300,124.00446428571429,2.826588029736385,66.36801021879842,32.79826170472935,-20.723684210526315,282391157.89108473,85.71428571428572,99.71173451451871
1999-01-12,126.21875,126.21875,123.75,124.25,81.25978088378906,7768800,124.296875,2.595963737822828,57.768612997893044,32.56583580644052,-45.63758389261745,277769213.58728725,78.57142857142857,23.469999890927557
1999-01-13,120.40625,125.125,120.375,123.375,80.68758392333984,10810600,124.48883928571429,2.3158909878869025,54.83381938791438,30.339988756505882,-63.07692307692308,280614108.32412934,57.14285714285714,-62.325294194482815
1999-01-14,123.625,123.90625,120.90625,121.21875,79.2773666381836,11400700,124.34598214285714,1.8980603036022075,48.31930501937848,28.27313078156658,-89.61538461538461,271588554.15746266,-28.57142857142857,-101.97111837250992
1999-01-15,122.375,124.78125,122.0625,124.375,81.34156036376953,7817700,124.46651785714286,1.8008503908024807,56.47133650326624,26.78569059661502,-50.76923076923077,277069930.0195316,-28.57142857142857,-29.603568967393688
1999-01-19,125.296875,125.625,123.5,125.1875,81.87291717529297,6535100,124.66741071428571,1.7689810814488283,58.295070733365186,25.800202919097774,-40.76923076923077,280914106.4901198,-28.57142857142857,10.730646193218055
1999-01-20,126.09375,127.9375,125.03125,126.1875,82.52693176269531,6534400,124.80133928571429,1.8036250005427235,60.48920547242468,25.81828311461341,-28.46153846153846,279579121.54388326,-28.57142857142857,75.38566686194119
1999-01-21,125.578125,125.84375,122.59375,122.84375,80.34009552001953,6937500,124.76785714285714,1.5434756493992552,50.854773553884115,24.523951860410357,-69.61538461538461,273708929.236191,-28.571428571428577,-45.50171316691144
1999-01-22,122.125,123.84375,121.78125,122.5625,80.15618896484375,7522300,124.71428571428571,1.2996295691654893,50.13150039232117,22.93992690825101,-73.07692307692308,271885341.3574031,-28.571428571428577,-89.14534203043955
1999-01-25,123.28125,124.0,121.90625,123.8125,80.97367095947266,5700300,124.77008928571429,1.1934865767411367,53.30982528675858,21.5400766373786,-57.69230769230769,276564692.1036717,-28.57142857142857,-65.66716641679174
1999-01-26,124.125,126.0625,123.625,126.0625,82.4452133178711,6047000,124.88616071428571,1.2762123054486523,58.44391867060119,21.11327022008774,-30.0,282611692.1036717,-28.571428571428573,20.73106549925797
1999-01-27,126.375,126.625,124.15625,124.59375,81.48460388183594,7399400,124.68303571428571,1.2093169384195193,54.250286406321614,20.93292475612365,-48.07692307692308,277834864.2555705,-28.57142857142857,22.978967694796555
1999-01-28,125.25,126.96875,125.1875,126.6875,82.85395812988281,5961700,124.67410714285714,1.3101474407366283,58.78987576316568,20.899352901795464,-22.307692307692307,281913922.1503073,-28.571428571428573,82.07816968541478
1999-01-29,127.34375,128.296875,125.40625,127.65625,83.48749542236328,6456800,124.66741071428571,1.4514944446518996,60.73141007796806,21.36486985812213,-8.086785009861932,285508789.1773343,71.42857142857143,126.53680002146679
1999-02-01,128.6875,128.6875,126.90625,126.90625,82.99697875976562,9426800,124.69419642857143,1.4858660922248248,58.43602250636324,21.936835713883813,-21.428571428571427,276081989.1773343,71.42857142857143,135.63138882484046
1999-02-02,127.078125,127.21875,124.765625,126.125,82.48600769042969,9194500,124.828125,1.4335405614944818,56.059167154475276,21.200075545704784,-30.827067669172934,277077571.97988206,71.42857142857142,57.27842738518852
1999-02-03,125.6875,127.9375,125.65625,127.40625,83.3239974975586,10290700,125.11607142857143,1.4784161079422944,59.004199110555795,20.814321372386,-16.46586345381526,282575343.2127588,71.42857142857143,88.7863247863243
1999-02-04,127.375,127.5,124.78125,125.5,82.07728576660156,7761100,125.421875,1.3446614379747075,53.28235762471919,19.973465920360095,-46.15384615384615,278917813.32770133,35.714285714285715,30.67532978932896
1999-02-05,125.65625,125.65625,123.21875,124.0625,81.13721466064453,7516100,125.39955357142857,1.1098717513850147,49.39255907266784,18.686745739538065,-66.96832579185521,276605167.1738552,35.71428571428572,-58.85225885225908
1999-02-08,125.09375,125.09375,123.34375,124.3125,81.30070495605469,8528400,125.33705357142857,0.9332146265482351,50.07517600745383,17.491934143060465,-63.34841628959276,277518924.3167123,35.71428571428571,-58.451816745655904
1999-02-09,124.375,124.5,121.515625,121.53125,79.48172760009766,8985700,125.00446428571429,0.5623070258750147,43.10871152946057,17.22575164626628,-99.78213507625273,268627315.4161888,-50.0,-123.86942429387258
1999-02-10,122.125,123.0,121.328125,122.3125,79.99269104003906,6936700,124.96651785714286,0.32762378288742866,45.40627417778747,17.059434397566932,-86.62420382165605,269859065.8834785,-50.00000000000001,-121.9614496441863
1999-02-11,123.0625,126.09375,122.5,125.125,81.83206176757812,9181800,125.14955357142857,0.36438051521467685,52.79687179144855,16.32898378372681,-48.40764331210191,274090678.0573916,-49.99999999999999,-25.771144278606535
1999-02-12,124.8125,125.5,122.625,123.625,80.85104370117188,10676600,125.13616071428571,0.26936792071079196,48.98788941521809,15.650708213732411,-68.78980891719745,270841278.0573916,-50.0,-62.929061784896255
1999-02-16,124.75,125.625,122.875,122.875,80.36054992675781,6915500,124.90848214285714,0.13202907406859765,47.15602775110371,15.079340289089611,-78.98089171974522,263925778.05739158,-50.0,-60.01430615164495
1999-02-17,123.1875,125.359375,122.25,122.75,80.27879333496094,7858100,124.77678571428571,0.012951298789744214,46.841637229208615,14.201491374712404,-80.67940552016985,258594906.1980951,-50.00000000000001,-66.2373174066346
1999-02-18,123.1875,124.375,122.21875,123.71875,80.91236877441406,9048900,124.56473214285714,-0.0032116453608210804,49.64366680138012,13.368533488671599,-67.51592356687898,262135780.11113858,-50.0,-59.76848922469942
1999-02-19,124.0,125.75,123.375,124.25,81.25978088378906,5312200,124.32142857142857,0.02654059663360897,51.16391286887941,13.312834158133517,-60.29723991507431,260737832.74271753,-28.571428571428573,-3.8447909284204553
1999-02-22,124.4375,127.71875,124.28125,127.5625,83.42616271972656,10695800,124.36830357142857,0.3137933150436538,59.395374004192455,14.117591825171877,-5.673758865248227,270461287.28817207,57.142857142857146,123.917137476459
1999-02-23,127.59375,128.5,126.59375,127.5,83.38533782958984,7770700,124.46651785714286,0.5302871164755345,59.192646514042835,15.16318656275214,-13.943355119825709,270079121.7144016,57.142857142857146,158.5914972798695
1999-02-24,127.84375,128.84375,125.0,125.25,81.91385650634766,7271000,124.3125,0.5143744296603501,52.2752407979218,15.13659236943199,-47.817047817047815,263753942.85261297,57.14285714285714,103.49739967514638
1999-02-25,124.53125,125.28125,122.6875,124.0625,81.13721466064453,11633000,124.20982142857143,0.4013160632990491,49.0192867847477,14.187166001202659,-63.61746361746362,264454725.9851431,57.14285714285714,-23.009723113370075
1999-02-26,124.75,124.84375,122.8125,123.5625,80.81019592285156,9621300,124.17410714285714,0.26827812881883517,47.6728848618798,13.305555802132568,-70.27027027027027,261938385.9851431,57.142857142857146,-36.25967036663398
1999-03-01,123.65625,124.3125,122.375,123.90625,81.03496551513672,7607200,124.14508928571429,0.1884104806782716,48.71579937581374,12.702983309348188,-65.6964656964657,266355469.85611084,57.14285714285715,-44.25530595476218
1999-03-02,124.5,125.3125,122.3125,122.8125,80.31966400146484,9651500,124.23660714285714,0.036438272241326786,45.60149508948779,11.97597107371381,-80.24948024948024,259921136.5227775,50.0,-53.61586314152376
1999-03-03,123.09375,123.5625,121.78125,123.46875,80.74886322021484,7881400,124.31919642857143,-0.03069309644563134,47.75941430066861,11.22416279680168,-76.10619469026548,266972915.4701459,21.42857142857143,-92.92959777341731
1999-03-04,124.0625,125.484375,123.265625,125.03125,81.77073669433594,8256400,124.3125,0.04170475539727647,52.58247262982052,11.269853057361987,-53.982300884955755,271856983.07577974,21.428571428571427,11.457548827634438
1999-03-05,127.5,128.125,126.5625,127.546875,83.4159927368164,10703100,124.59263392857143,0.2986280894007507,59.12548379713907,12.33601336867361,-18.36283185840708,274639789.07577974,21.42857142857143,139.76176971072002
1999-03-08,128.28125,128.796875,127.25,128.375,83.95755767822266,4802200,124.98549107142857,0.5625793842535955,61.03175330411116,13.550896827342088,-6.6371681415929205,276822607.2575979,92.85714285714286,133.1122944505849
1999-03-09,128.125,129.9375,127.75,128.0625,83.75318908691406,7893400,125.36495535714286,0.7380388957849817,59.89655347202598,15.044124915147359,-22.988505747126435,271184464.40045506,28.57142857142857,120.93732667776011
1999-03-10,128.46875,129.25,127.78125,129.1875,84.48895263671875,3950000,125.75558035714286,0.9568400641268511,62.59395412361452,16.43069385382368,-9.195402298850574,274798294.1876891,42.85714285714286,106.27943485086398
1999-03-11,129.6875,131.1875,128.875,130.625,85.4291000366211,6583700,126.2109375,1.232033685316324,65.76280599333761,18.302240628038355,-5.980066445182724,278179113.10660803,50.0,132.07999452092258
1999-03-12,131.0,131.03125,129.21875,129.375,84.61155700683594,5286500,126.34040178571429,1.3338858536520632,60.929187537582614,20.040105489809125,-19.269102990033222,273804078.6238494,50.00000000000001,102.72509265315016
1999-03-15,129.9375,131.25,129.5,131.21875,85.81737518310547,5394400,126.60602678571429,1.5455633547281735,65.01392338833841,21.71969392604378,-0.33003300330033003,279005821.48099226,64.28571428571428,108.43756204089713
1999-03-16,131.125,131.65625,130.46875,130.71875,85.4903564453125,4547500,126.99665178571429,1.6539082532381997,63.08769039408124,23.404872512346223,-9.49367088607595,276373058.3230975,64.28571428571429,97.7760577915374
1999-03-17,130.6875,130.9375,129.625,130.15625,85.12250518798828,4524100,127.43191964285714,1.6750741053103013,60.90159885881662,24.29377483177553,-15.189873417721518,275511324.9897642,64.28571428571428,72.35955056179782
1999-03-18,129.78125,132.375,129.75,132.25,86.4918441772461,3506300,128.05245535714286,1.8395906662749297,65.67011294407124,25.60822743910843,-1.1799410029498525,278683691.6564309,85.71428571428572,93.78640776699086
1999-03-19,132.3125,132.625,129.6875,129.6875,85.0216293334961,5526700,128.46540178571428,1.7431054571586202,56.5756445999067,26.909005047366076,-27.089337175792508,273156991.6564309,85.71428571428572,67.18929254302067
1999-03-22,130.0625,130.59375,129.421875,129.9375,85.18556213378906,4603800,128.97433035714286,1.6675902026411933,57.19841819370759,27.89156649120454,-24.78386167146974,272604535.6564309,78.57142857142857,39.472725529670946
1999-03-23,129.3125,129.53125,125.703125,126.1875,82.72714233398438,9713800,129.16852678571428,1.2902766533453018,46.43966731041498,26.307166800031535,-68.78130217028381,265348921.77887988,71.42857142857143,-90.814908996728
1999-03-24,126.84375,127.171875,125.625,126.90625,83.19829559326172,6280900,129.30245535714286,1.0372927995853303,48.44141837310677,24.79372483759094,-81.69642857142857,269472745.0112031,-21.42857142857143,-137.1278643567233
1999-03-25,128.0625,129.5,127.75,129.5,84.89873504638672,6639600,129.44196428571428,1.0341739078977525,54.98031134214867,24.419364707548414,-44.642857142857146,276112345.0112031,-21.428571428571416,-28.52416195037098
1999-03-26,128.625,129.125,127.71875,128.5625,84.28411102294922,6159700,129.45535714285714,0.9451585493630574,52.393819161562604,24.053007409296775,-58.035714285714285,277344285.0112031,-21.42857142857143,-55.48235852695973
1999-03-29,129.15625,131.4375,129.15625,131.15625,85.98455047607422,5863900,129.67633928571428,1.0715549659029762,58.246305460815236,24.570844993146263,-20.982142857142858,281762291.86051816,-21.42857142857143,55.70842603944402
1999-03-30,129.9375,131.21875,129.5625,130.46875,85.53385162353516,5401400,129.76785714285714,1.103528739933921,56.27162955354435,25.051694178149358,-30.803571428571427,282271857.898254,-21.428571428571438,41.342610242724334
1999-03-31,131.15625,131.609375,128.3125,128.375,84.16122436523438,7413600,129.60714285714286,0.9489807994746116,50.640888376458584,24.697799509797385,-60.714285714285715,275139342.25844353,-21.428571428571423,-14.084864641848734
1999-04-01,129.6875,129.6875,128.125,129.34375,84.79632568359375,7683600,129.60491071428572,0.8943608370124707,52.985029817144095,24.252530437985833,-46.875,279442158.25844353,-21.42857142857143,-32.19428325811247
1999-04-05,130.9375,132.59375,130.25,132.40625,86.80402374267578,5791100,129.68973214285714,1.0856772671402553,59.52858711246221,24.916489551364894,-3.125,284306682.25844353,57.142857142857146,112.61425959780613
1999-04-06,132.1875,132.984375,131.15625,132.09375,86.59920501708984,5381300,129.78794642857142,1.1982678916889427,58.63184022627947,25.656811619377454,-12.101910828025478,284444664.3097256,57.142857142857146,119.35793925413323
1999-04-07,132.6875,133.375,131.375,133.15625,87.2957534790039,6248600,130.00223214285714,1.3575822796778994,60.79434283842765,26.470540793263158,-2.8225806451612905,289326383.0597256,71.42857142857143,125.09000345218705
1999-04-08,133.1875,134.9375,132.28125,134.84375,88.4020004272461,5909100,130.1875,1.6015456061116993,64.01205378187778,27.69957848418494,-1.0067114093959733,294818370.1185491,78.57142857142857,161.07908692644682
1999-04-09,134.4375,135.5,133.59375,134.875,88.42256164550781,4365800,130.55803571428572,1.7769266099431604,64.07086172834508,28.998607804722692,-6.329113924050633,296321350.446418,85.71428571428572,149.2063492063487
1999-04-12,133.46875,136.40625,133.21875,136.3125,89.36495208740234,8213200,131.01339285714286,2.008755868102355,66.76154337553801,30.45111085634282,-0.8695652173913043,304051421.0346533,92.85714285714286,134.27016796782627
1999-04-13,136.25,136.46875,134.5,135.4375,88.79129791259766,10071400,131.67410714285714,2.097696103205948,63.63752431939861,31.81690774737132,-9.510086455331413,303571830.55846286,85.71428571428572,117.39618406285068
1999-04-14,136.0625,136.0625,132.6875,133.15625,87.2957534790039,11551700,132.12053571428572,1.961493197908709,56.24758760429164,31.715237573502247,-37.857142857142854,295228936.11401844,49.99999999999999,65.04351917195922
1999-04-15,133.4375,133.5625,131.0,132.65625,86.96792602539062,11150000,132.34598214285714,1.792542281246682,54.74697235396578,30.559815161026282,-43.57142857142857,298492350.7481648,50.0,8.587041373926905
1999-04-16,132.90625,132.90625,131.1875,131.53125,86.23041534423828,6476200,132.55803571428572,1.550001907437462,51.42276517648853,29.486922920870033,-59.176029962546814,294606630.7481648,50.0,-21.20805369127533
1999-04-19,132.6875,134.53125,128.375,129.5,84.89873504638672,12487200,132.43973214285714,1.1802765216047248,45.99261748443604,27.760066019367194,-83.52059925093633,286683280.49435765,50.00000000000001,-65.38626793847189
1999-04-20,129.8125,131.1875,129.0,131.125,85.96408081054688,9049600,132.48660714285714,1.006784820207514,50.496307399065806,26.15655603940027,-64.04494382022472,295215760.49435765,50.0,-80.2459580323352
